NAME	TITLE	SCORE	
SVBP	NA	0.37001413	
ADAMTS14	NA	0.3700099	
MIPEP	NA	0.36999246	
CNIH3	NA	0.36994147	
ZNF490	NA	0.36994073	
DYNLL2	NA	0.36983386	
PCID2	NA	0.36981884	
SH3GLB2	NA	0.3697856	
TRIM68	NA	0.36974606	
ZNF607	NA	0.3697418	
USP53	NA	0.36973825	
GSX2	NA	0.36968818	
CDK9	NA	0.36964902	
GRAMD1C	NA	0.36962438	
FAM174C	NA	0.36962333	
PLAAT5	NA	0.36962098	
CDX1	NA	0.36953086	
BICDL2	NA	0.36952993	
PARD3	NA	0.36948675	
BAIAP2L2	NA	0.36939386	
GPATCH1	NA	0.36933702	
BMP2K	NA	0.36933547	
PCDHGA11	NA	0.36931205	
GPR107	NA	0.36928073	
SYN2	NA	0.36926255	
INO80	NA	0.3692384	
ZNF263	NA	0.36917883	
CTCF	NA	0.36917	
MPP5	NA	0.3691676	
SLC12A5	NA	0.36912078	
FKTN	NA	0.36911833	
ZNF419	NA	0.3691119	
SPATA5L1	NA	0.36909607	
BMP6	NA	0.3690689	
PKP3	NA	0.36906603	
MORN2	NA	0.36898214	
PAX2	NA	0.36895564	
PUS10	NA	0.3689271	
PAQR5	NA	0.36892697	
RABL3	NA	0.3688893	
PTGES2	NA	0.36887676	
COQ3	NA	0.3688631	
SLC6A20	NA	0.36883903	
ABCB8	NA	0.36879343	
RBP1	NA	0.36879086	
STXBP5	NA	0.3687581	
CYP2R1	NA	0.36874977	
RCOR3	NA	0.36874935	
TNPO2	NA	0.3687405	
NAPB	NA	0.36873522	
CYP7A1	NA	0.36872113	
C17orf107	NA	0.36869866	
C9orf152	NA	0.36867985	
ATE1	NA	0.3686512	
GPR85	NA	0.36860442	
WDR4	NA	0.36856264	
CACYBP	NA	0.36847067	
USP31	NA	0.3684001	
DACT2	NA	0.36837956	
WDSUB1	NA	0.36836746	
SYDE1	NA	0.36836052	
TRIP6	NA	0.36834124	
PCGF3	NA	0.36833093	
USE1	NA	0.3682827	
LAMC2	NA	0.36825195	
AKIP1	NA	0.36823988	
PFKFB4	NA	0.36823604	
PXMP4	NA	0.368236	
TMEM121B	NA	0.3682241	
CRELD1	NA	0.36821386	
ANKRD26	NA	0.36816305	
ZNF358	NA	0.36815387	
CEP41	NA	0.36814526	
CSF1	NA	0.3681313	
RCN2	NA	0.36810142	
TRIM6	NA	0.36810037	
ZNF620	NA	0.36806706	
NMU	NA	0.36799744	
GAB1	NA	0.367995	
POFUT2	NA	0.36799285	
BORA	NA	0.36798325	
GALR2	NA	0.36795852	
NELFA	NA	0.3679479	
PTCD1	NA	0.36794692	
AC069544.2	NA	0.3679368	
FAM210A	NA	0.36791945	
TAFA2	NA	0.36791137	
PTDSS2	NA	0.36790678	
DENND2A	NA	0.36788592	
ZNF74	NA	0.36787486	
SURF6	NA	0.36787388	
BRMS1L	NA	0.36784405	
PPP1R3C	NA	0.36779168	
RNF103	NA	0.36778072	
GARNL3	NA	0.36774942	
AGBL2	NA	0.36773428	
CELSR1	NA	0.3676465	
TRAF2	NA	0.36763018	
MVB12A	NA	0.3675634	
SPDEF	NA	0.36754984	
WDR18	NA	0.36754015	
EXD2	NA	0.36751693	
KCTD7	NA	0.36743894	
TBX10	NA	0.36736792	
ADAM33	NA	0.36732292	
NUDT14	NA	0.36731902	
SUV39H1	NA	0.3672721	
SELENOV	NA	0.36723503	
SNIP1	NA	0.3672139	
MLST8	NA	0.36715657	
ZXDC	NA	0.36709788	
HFM1	NA	0.36708304	
GTPBP8	NA	0.36704695	
FAM174B	NA	0.36698848	
GRIN2D	NA	0.3668647	
BUB1	NA	0.36686334	
IL17RC	NA	0.3668344	
SGO1	NA	0.36680523	
NUFIP1	NA	0.36680156	
RAD18	NA	0.366791	
WDR90	NA	0.36678186	
RELL2	NA	0.36677414	
TDRKH	NA	0.36665207	
TRIM37	NA	0.3666408	
CC2D1A	NA	0.3666251	
UTP14A	NA	0.36661944	
TBR1	NA	0.3665944	
TMEM80	NA	0.36658055	
GABRA5	NA	0.36656332	
PASK	NA	0.36654732	
LDLRAD3	NA	0.36653692	
MIS18A	NA	0.3665301	
PRR16	NA	0.3665221	
EPDR1	NA	0.36651847	
C2CD4D	NA	0.36649108	
NME7	NA	0.36645928	
HAND1	NA	0.36644366	
TMIGD1	NA	0.36635494	
MID2	NA	0.36625695	
CSAG2	NA	0.3662407	
HIVEP1	NA	0.3662326	
LHX9	NA	0.3662279	
SLC25A48	NA	0.36620536	
ELF5	NA	0.36620393	
TP53TG3D	NA	0.36614203	
LRRK1	NA	0.3660545	
DNAAF3	NA	0.36598876	
SHROOM1	NA	0.36597285	
MOV10L1	NA	0.36596963	
TMEM241	NA	0.36596406	
LRWD1	NA	0.36593372	
HNF4G	NA	0.36592653	
IGFBP6	NA	0.36588863	
STK16	NA	0.36583224	
TRAM2	NA	0.36583173	
WNT9B	NA	0.36583072	
FOXO4	NA	0.36579672	
CCNP	NA	0.3657777	
DDIAS	NA	0.36576793	
SAMD8	NA	0.36576402	
ATP2C2	NA	0.36574903	
ODR4	NA	0.3656982	
MCF2L2	NA	0.3656072	
SHISA4	NA	0.36560085	
MAFG	NA	0.3655569	
TMCO6	NA	0.36549968	
ALKBH4	NA	0.3654952	
DUSP7	NA	0.36547425	
RAB6B	NA	0.36546862	
TUNAR	NA	0.365441	
FHIT	NA	0.36543575	
AMOTL1	NA	0.36537954	
AP002748.5	NA	0.36535454	
TTC9	NA	0.3653456	
UBR5	NA	0.36534163	
PCYOX1	NA	0.3652951	
CENPM	NA	0.36527514	
LMO1	NA	0.365249	
NDUFAF1	NA	0.3651331	
CFAP126	NA	0.3650943	
CDCA4	NA	0.36507818	
ZNF275	NA	0.36502904	
NPM2	NA	0.36502823	
CRADD	NA	0.36500835	
SHE	NA	0.36500204	
POTEI	NA	0.36499664	
CELSR2	NA	0.3649576	
PTPRZ1	NA	0.36493734	
HAGHL	NA	0.36491922	
FBXO16	NA	0.36491036	
FAM185A	NA	0.36490136	
CDKL4	NA	0.36489853	
FANCG	NA	0.3648711	
SLC36A4	NA	0.36484897	
RFWD3	NA	0.36483586	
KIF26A	NA	0.36480978	
GGH	NA	0.36479273	
BMI1	NA	0.3647786	
DHCR24	NA	0.3647636	
CERS4	NA	0.36472216	
CRYBA2	NA	0.3647143	
TMEM18	NA	0.3647012	
NECTIN4	NA	0.3646539	
SDC2	NA	0.36459205	
ARMH4	NA	0.36457628	
NTN4	NA	0.36450514	
SC5D	NA	0.36446333	
HOOK1	NA	0.3644606	
SNX12	NA	0.36445835	
ZNF563	NA	0.36443433	
SLC2A4RG	NA	0.36442626	
ANKRD40CL	NA	0.36441794	
UHRF1BP1	NA	0.36437264	
NDC1	NA	0.3643584	
NUDT12	NA	0.36435384	
PHF2	NA	0.3643055	
WIPI1	NA	0.36427706	
AP4B1	NA	0.36422154	
TMEM39B	NA	0.36422074	
KDM7A	NA	0.3642015	
ZDHHC5	NA	0.36418325	
MAOB	NA	0.3641695	
SELENOP	NA	0.36416858	
COA6	NA	0.3641605	
MED9	NA	0.36414176	
GFRA1	NA	0.36410314	
CRY1	NA	0.36403814	
DLX5	NA	0.3639864	
KLK4	NA	0.36394244	
HEXIM2	NA	0.36394155	
BORCS8	NA	0.36392066	
NRL	NA	0.36387235	
PI4K2B	NA	0.363869	
RFT1	NA	0.36386546	
TPST1	NA	0.3638607	
PCGF6	NA	0.36381438	
DCAF4	NA	0.36381045	
DSC2	NA	0.3637881	
CYSTM1	NA	0.36371252	
HIF3A	NA	0.36367902	
DDX51	NA	0.36363608	
MCAM	NA	0.36363167	
LSM3	NA	0.36361825	
PRR14	NA	0.36358407	
WIPF2	NA	0.3635446	
PIP	NA	0.3635387	
ZNF556	NA	0.3635184	
SIX6	NA	0.36351445	
GRAMD2A	NA	0.36351153	
ASB7	NA	0.36350533	
COL4A5	NA	0.3634479	
B4GALNT2	NA	0.36343563	
ASCC1	NA	0.3634208	
SP4	NA	0.36339298	
NHLRC2	NA	0.36337173	
WRNIP1	NA	0.3633491	
GGCX	NA	0.3633372	
GABRB2	NA	0.36330745	
IMPA2	NA	0.36328253	
P2RX6	NA	0.3632806	
CDC7	NA	0.36327627	
PBX1	NA	0.36326995	
SLC35E1	NA	0.36324254	
UCK1	NA	0.36320847	
PAQR3	NA	0.36319515	
FBXO30	NA	0.36316773	
ACD	NA	0.36316666	
HPS4	NA	0.36316195	
RXYLT1	NA	0.36310178	
INHBA	NA	0.36309975	
PTPRM	NA	0.3630702	
TMC5	NA	0.36305207	
GPR12	NA	0.3630403	
NELFB	NA	0.36297795	
ADGRV1	NA	0.3629598	
GRIN2A	NA	0.36294028	
CCDC77	NA	0.36289284	
FANCL	NA	0.36284786	
TPRX1	NA	0.36281562	
HAUS5	NA	0.3628112	
GDNF	NA	0.36274886	
ZFP62	NA	0.36271998	
SSTR2	NA	0.36268225	
CCN5	NA	0.36268216	
ZNF324B	NA	0.36262608	
KIF3B	NA	0.36259583	
FGF12	NA	0.36257055	
BATF3	NA	0.36250573	
ROGDI	NA	0.3624637	
BTRC	NA	0.36243552	
DHRS12	NA	0.36242473	
CENPV	NA	0.36235723	
ZNF608	NA	0.36234385	
ALKBH1	NA	0.36226624	
AC011462.1	NA	0.3622567	
CEP63	NA	0.3622075	
PRDM12	NA	0.36219403	
ZNF543	NA	0.3621823	
ZNF705E	NA	0.3621758	
KIF5A	NA	0.36214632	
SCUBE2	NA	0.36214262	
ACSL3	NA	0.36210263	
FADS6	NA	0.3620869	
MMP7	NA	0.36205536	
ALDH1A2	NA	0.36204243	
WDR35	NA	0.36198878	
LGALS9C	NA	0.36195555	
PRICKLE3	NA	0.36194035	
VSX1	NA	0.36189476	
SERPINI1	NA	0.36186874	
RFXANK	NA	0.3618246	
SLC35A5	NA	0.36182377	
CP	NA	0.36179575	
ECHDC3	NA	0.36179167	
LAMB2	NA	0.3617402	
ACY1	NA	0.36172694	
ZNF804A	NA	0.36172426	
SIM2	NA	0.36170056	
EBF3	NA	0.36169913	
NMNAT3	NA	0.36169145	
CLCNKB	NA	0.36165717	
TSTD3	NA	0.36165333	
DSN1	NA	0.3616342	
ZNF696	NA	0.36163196	
ACY3	NA	0.36162916	
ETV1	NA	0.3616148	
FLRT3	NA	0.36158475	
LHFPL3	NA	0.36156452	
SLC6A7	NA	0.36154532	
MIXL1	NA	0.36152738	
BCAN	NA	0.36152387	
SLC22A5	NA	0.36151668	
AACS	NA	0.36149883	
ST6GALNAC3	NA	0.36142603	
PDE8B	NA	0.36142403	
GCGR	NA	0.36141682	
PI4K2A	NA	0.36141673	
SVIP	NA	0.36135805	
APH1B	NA	0.3612907	
NTSR2	NA	0.36127785	
FDXACB1	NA	0.36127585	
SCARF2	NA	0.3612725	
SNRPD1	NA	0.36126834	
RYK	NA	0.3612444	
LARGE1	NA	0.36124295	
KIF26B	NA	0.36123165	
SELENOO	NA	0.36116403	
MTMR1	NA	0.36115962	
LIG1	NA	0.36114815	
DKK1	NA	0.36103928	
RAPGEFL1	NA	0.36102045	
PODNL1	NA	0.36097446	
PRTG	NA	0.36096478	
LSR	NA	0.36094543	
NLRX1	NA	0.36089042	
EVC2	NA	0.3608882	
HBEGF	NA	0.3608585	
ANKRD27	NA	0.36084285	
FXYD7	NA	0.36080933	
BAG2	NA	0.3608042	
PCDH20	NA	0.36078057	
RNF19B	NA	0.3607735	
TUSC3	NA	0.3607543	
CAV1	NA	0.3607219	
CXCL12	NA	0.3607108	
SLC25A40	NA	0.36069322	
PTPN13	NA	0.36066732	
CREB3	NA	0.36064875	
TST	NA	0.3606091	
CCZ1	NA	0.36059085	
DCXR	NA	0.3605695	
TMEM116	NA	0.3605626	
U2AF1L4	NA	0.3605148	
MUCL1	NA	0.3605048	
FICD	NA	0.36046135	
ADGRL3	NA	0.36045015	
DCDC2	NA	0.36041656	
MPP6	NA	0.36034375	
RARRES2	NA	0.36032876	
TRMT9B	NA	0.36031133	
GPER1	NA	0.36027852	
EMILIN3	NA	0.36026013	
ZNF711	NA	0.36025104	
FBXL16	NA	0.360233	
ZMYM5	NA	0.3602149	
MTFMT	NA	0.36014572	
HYPK	NA	0.36014494	
SLC25A19	NA	0.36006904	
FAM168A	NA	0.36005422	
C4orf51	NA	0.35998565	
RNASEH1	NA	0.3599386	
LRRC32	NA	0.35992453	
ZNF629	NA	0.35989955	
SLC9A1	NA	0.35987663	
EFNA4	NA	0.3598481	
ZNF710	NA	0.35982805	
MPP2	NA	0.35982418	
GPD1	NA	0.3597894	
YIPF6	NA	0.3597856	
INPP5J	NA	0.35974583	
PRIM1	NA	0.35973427	
PCDH17	NA	0.3597025	
OSGEPL1	NA	0.35969967	
ANKRD42	NA	0.3596846	
SLC35F3	NA	0.35968181	
SATB2	NA	0.3596545	
ZMYM3	NA	0.35962418	
MVD	NA	0.3596061	
TTBK2	NA	0.35959825	
MREG	NA	0.35957357	
YWHAG	NA	0.35956138	
AGAP1	NA	0.35953546	
MAD2L1BP	NA	0.359534	
BCL9	NA	0.35949674	
ZNF664	NA	0.35948625	
NCR3LG1	NA	0.3594517	
ISX	NA	0.3594468	
PERP	NA	0.3594454	
NRSN2	NA	0.3594441	
MATN2	NA	0.3594293	
CACNB1	NA	0.35942778	
FDCSP	NA	0.3594149	
ERG	NA	0.359414	
DIPK1B	NA	0.35940188	
CAND2	NA	0.35935915	
SEMA5B	NA	0.3593476	
MARVELD1	NA	0.3593049	
ALDH16A1	NA	0.35929155	
SLC35G2	NA	0.35924712	
CRYAB	NA	0.3592338	
MINAR1	NA	0.35923362	
TRIQK	NA	0.3592322	
RGMB	NA	0.35922337	
LRRC14B	NA	0.35922328	
CABYR	NA	0.35921866	
PALD1	NA	0.3592135	
ATG10	NA	0.35921314	
GPR6	NA	0.3591943	
UST	NA	0.35918793	
SEPSECS	NA	0.35917816	
ZDHHC15	NA	0.3591195	
FST	NA	0.35909826	
DVL2	NA	0.35906333	
NTMT1	NA	0.35901535	
SHISA3	NA	0.35895512	
YJU2	NA	0.35894936	
FAF1	NA	0.3589246	
CPLX2	NA	0.35881817	
MEP1A	NA	0.35879728	
ST8SIA2	NA	0.35878435	
IQCN	NA	0.35876378	
GLI2	NA	0.35872862	
NAF1	NA	0.35870522	
ARNT2	NA	0.35865796	
EFCAB1	NA	0.35865435	
PDE11A	NA	0.358643	
FAM122C	NA	0.35861486	
NQO1	NA	0.35860288	
CHCHD4	NA	0.35858732	
SNAP91	NA	0.3585576	
AMELX	NA	0.3585505	
LLGL1	NA	0.3585252	
C7orf31	NA	0.3584847	
HJV	NA	0.35847276	
TMEM161A	NA	0.3583545	
ETAA1	NA	0.3583382	
CHRNB2	NA	0.3582644	
PKD1L3	NA	0.35826367	
UNC119B	NA	0.3582389	
TRMT1L	NA	0.3582354	
LRRTM3	NA	0.35822332	
BOC	NA	0.3581874	
SLC8A2	NA	0.35817096	
SCN9A	NA	0.35815787	
BARX1	NA	0.3581369	
RTL10	NA	0.3581164	
SPAST	NA	0.35810924	
GRPEL2	NA	0.3581076	
PRSS2	NA	0.3581057	
ICA1	NA	0.3580805	
TSPYL2	NA	0.35806307	
PABPC5	NA	0.3580261	
LHX4	NA	0.3579773	
ADAMTS16	NA	0.3579206	
SLC30A6	NA	0.35788238	
ASIC1	NA	0.35785776	
LCOR	NA	0.35785064	
ZDHHC8	NA	0.35782775	
UFSP2	NA	0.35781386	
VDR	NA	0.35780302	
DEFB125	NA	0.3578004	
INAVA	NA	0.3577907	
PHGDH	NA	0.35778147	
NOX1	NA	0.35775477	
HAUS2	NA	0.35773283	
RBM20	NA	0.3577307	
PRLH	NA	0.35772705	
FN1	NA	0.3576972	
GH2	NA	0.35768035	
RAPGEF4	NA	0.35767207	
HIP1R	NA	0.35761446	
TMEM61	NA	0.35758272	
GSTM3	NA	0.35754356	
AP1AR	NA	0.35748094	
PLD2	NA	0.35747108	
BMP8A	NA	0.35745123	
POLR3F	NA	0.3574511	
GIPC2	NA	0.3574422	
NPW	NA	0.35742593	
CSH2	NA	0.35742557	
SPOCK3	NA	0.35740075	
SATL1	NA	0.35738876	
SLC25A28	NA	0.357388	
TPRG1L	NA	0.35736796	
HECW2	NA	0.3573525	
TNFAIP8L3	NA	0.35733673	
GABRB3	NA	0.35733044	
NFKBIE	NA	0.35731053	
LETM1	NA	0.35727385	
KNSTRN	NA	0.35725588	
BCL2L2	NA	0.35721695	
CIB3	NA	0.35716206	
PRKCI	NA	0.35713765	
SPATA6	NA	0.35712057	
PTGFRN	NA	0.3571013	
FITM2	NA	0.35709697	
DDX54	NA	0.3570922	
C2orf78	NA	0.35704812	
FGL1	NA	0.35699198	
ALG3	NA	0.35697442	
C17orf98	NA	0.35696167	
ASPHD2	NA	0.35691774	
MAGEA6	NA	0.35691735	
MMS22L	NA	0.35687932	
STK11IP	NA	0.35685155	
PHOX2A	NA	0.35679373	
SLC6A9	NA	0.35675517	
FAM155A	NA	0.35675007	
TCTN1	NA	0.3567265	
PDGFRA	NA	0.35672426	
TAF13	NA	0.35671094	
TTC36	NA	0.3567041	
SMC2	NA	0.35669953	
NECTIN3	NA	0.35662264	
PTF1A	NA	0.35661983	
RABIF	NA	0.35658497	
CENPQ	NA	0.3565449	
ZHX2	NA	0.35651878	
RAB21	NA	0.35650212	
BTBD6	NA	0.3564728	
SMCO1	NA	0.35646775	
RAB39A	NA	0.3564408	
ANHX	NA	0.35643578	
PLEKHA5	NA	0.35643443	
ENTPD3	NA	0.35641387	
AOPEP	NA	0.35640138	
FSD1L	NA	0.3563947	
ITGA7	NA	0.3563937	
RAB33B	NA	0.35637444	
FIGLA	NA	0.3563289	
FHOD3	NA	0.35632378	
ADCY6	NA	0.35631773	
SAP130	NA	0.35627392	
UBXN8	NA	0.3562293	
ZNF502	NA	0.3561756	
GALP	NA	0.3561706	
KPNA7	NA	0.35616425	
HMX2	NA	0.3561265	
BLM	NA	0.3560773	
COLEC11	NA	0.35606316	
CASR	NA	0.35600767	
CADPS	NA	0.35599384	
SOX30	NA	0.35596898	
ARSF	NA	0.35596392	
ZC3HC1	NA	0.35590547	
COL4A6	NA	0.3558999	
C20orf203	NA	0.3558854	
ZNF287	NA	0.35588333	
SCO1	NA	0.35587054	
THAP7	NA	0.3558523	
SLC15A1	NA	0.35572553	
PCDHA7	NA	0.35572246	
LYRM1	NA	0.35569724	
SPTSSB	NA	0.35569713	
ARSK	NA	0.35566533	
ZBTB6	NA	0.3556647	
B3GNT4	NA	0.35563406	
GRIK3	NA	0.35562024	
SBK2	NA	0.3555837	
ISLR2	NA	0.35558107	
UTP11	NA	0.35557067	
PRAMEF25	NA	0.35552728	
GDAP1	NA	0.35548002	
PAX1	NA	0.35545498	
NKIRAS1	NA	0.35545245	
POFUT1	NA	0.35538712	
ARHGEF25	NA	0.35533097	
ZNF69	NA	0.35526305	
BMPR1B	NA	0.35525814	
PCBD1	NA	0.35525033	
OTULIN	NA	0.35523185	
PLEKHN1	NA	0.3551945	
ISCA2	NA	0.3551903	
RBAK-RBAKDN	NA	0.3551731	
SPIN2B	NA	0.35514966	
SCN3B	NA	0.3551455	
GINS3	NA	0.3551224	
PDK1	NA	0.35507312	
PIGV	NA	0.35493806	
CDC34	NA	0.3549251	
DESI2	NA	0.3548889	
HAS3	NA	0.35480893	
HLTF	NA	0.35478094	
SLC52A3	NA	0.3547771	
SMUG1	NA	0.3547727	
SLC6A1	NA	0.35476393	
B4GALNT3	NA	0.35471767	
ZNF782	NA	0.35471675	
CACTIN	NA	0.35471627	
PCLO	NA	0.35471046	
HAP1	NA	0.35470605	
PRDM14	NA	0.35468835	
FSD1	NA	0.35466462	
PLEKHA7	NA	0.35466227	
LTB4R2	NA	0.35461614	
VWA5B2	NA	0.35461134	
APBB3	NA	0.35460085	
SMIM8	NA	0.35458714	
AL139260.3	NA	0.35457593	
DCPS	NA	0.35455582	
ADAMTS9	NA	0.35454527	
PBLD	NA	0.354544	
PHF21A	NA	0.3545339	
FBLIM1	NA	0.35451588	
PPEF1	NA	0.3545146	
RAB15	NA	0.354512	
NFAT5	NA	0.35451066	
SUCO	NA	0.3544769	
ZNF256	NA	0.35446405	
ZNF181	NA	0.35442126	
SNX9	NA	0.35437903	
MTRES1	NA	0.35436255	
GLRB	NA	0.35433295	
TEN1	NA	0.3543171	
INTS6	NA	0.3543003	
DEFB130A	NA	0.3542943	
CDCP1	NA	0.3542525	
MANSC1	NA	0.35421753	
ALB	NA	0.35416287	
AGO2	NA	0.35413834	
CLCF1	NA	0.354131	
BHMT2	NA	0.35413098	
CSAG3	NA	0.3540852	
C10orf67	NA	0.3539924	
LRRC8B	NA	0.3539531	
PGLYRP2	NA	0.35390183	
SPATA7	NA	0.3538558	
GSTA5	NA	0.35380134	
FGF16	NA	0.35379997	
USP11	NA	0.35378146	
KCNB2	NA	0.35372147	
RNF187	NA	0.35371202	
RALBP1	NA	0.3536862	
ITGB4	NA	0.35367578	
CDK8	NA	0.35362038	
ZBTB25	NA	0.35360512	
FLRT2	NA	0.3536023	
CRMP1	NA	0.35359615	
SOX18	NA	0.3535796	
KLHL11	NA	0.35355693	
LAMA3	NA	0.3535372	
DYDC1	NA	0.35353482	
CA8	NA	0.35348266	
ATAD5	NA	0.3534496	
ARSL	NA	0.35342026	
ADGRL2	NA	0.35336462	
GJB3	NA	0.3533446	
EIF2B2	NA	0.35332724	
ZNF132	NA	0.3533101	
OXT	NA	0.35330048	
KIT	NA	0.3531807	
AHCYL2	NA	0.35317227	
CFAP97D1	NA	0.35315174	
CCL16	NA	0.35314175	
STX2	NA	0.35311243	
RASGEF1C	NA	0.35309923	
LSM5	NA	0.35308838	
BGN	NA	0.35306337	
GCKR	NA	0.35303697	
ZBTB39	NA	0.35297847	
UCP1	NA	0.35296983	
DTD1	NA	0.3529623	
POMGNT2	NA	0.35296196	
ACAD10	NA	0.35294876	
EFCAB5	NA	0.35293338	
PROM2	NA	0.3528771	
SLC25A45	NA	0.35286477	
TACR2	NA	0.35281515	
CNTN3	NA	0.3527951	
TNNT2	NA	0.3527861	
ZNF781	NA	0.35272372	
ZIC1	NA	0.35272077	
CNTLN	NA	0.3526864	
HSBP1	NA	0.35266736	
NR0B1	NA	0.35266256	
ZNF610	NA	0.35264516	
ENPP3	NA	0.3526255	
MRPS2	NA	0.35259804	
TRIM73	NA	0.352592	
MSRB3	NA	0.35248548	
TRIM16	NA	0.352475	
AXIN1	NA	0.35247254	
FRRS1L	NA	0.3524677	
ZNF860	NA	0.35245952	
VSTM4	NA	0.35241637	
DRD2	NA	0.3523978	
FAM24B	NA	0.3523904	
NFIC	NA	0.35236156	
PRR15L	NA	0.35235357	
NDUFAF2	NA	0.35230345	
F2RL3	NA	0.35228977	
C14orf39	NA	0.3522655	
CCNG2	NA	0.3522298	
SH2D3A	NA	0.3521853	
PCP4L1	NA	0.3521785	
MEGF8	NA	0.35216784	
ZNF395	NA	0.3521654	
NNAT	NA	0.3521341	
CBY3	NA	0.35211995	
EFNB3	NA	0.35209513	
PRXL2C	NA	0.35203668	
CLBA1	NA	0.35198838	
ACOX3	NA	0.35197875	
LSS	NA	0.3519569	
GPN3	NA	0.35195544	
MANEAL	NA	0.35186046	
PJA1	NA	0.3518567	
POP7	NA	0.3517857	
ZNF343	NA	0.3517847	
CA7	NA	0.3517834	
GAMT	NA	0.35175747	
RUNDC1	NA	0.35172826	
ZBTB21	NA	0.35172582	
TBC1D21	NA	0.3517023	
APOE	NA	0.35163045	
EPN2	NA	0.351628	
APOF	NA	0.35162067	
DDX59	NA	0.35160515	
TSHR	NA	0.3515791	
INO80C	NA	0.35157046	
HS6ST2	NA	0.35154244	
GPN2	NA	0.3515171	
SEMA6D	NA	0.35149407	
STAMBP	NA	0.35148948	
DCAKD	NA	0.35145548	
SULT1C4	NA	0.35144693	
SLC1A2	NA	0.35144556	
INSRR	NA	0.35137245	
PELP1	NA	0.35137087	
PRADC1	NA	0.35134965	
TMEM207	NA	0.3513229	
PLAU	NA	0.35123372	
CHRNA3	NA	0.35121137	
NXPH1	NA	0.3511931	
DUSP5	NA	0.35118374	
SS18L1	NA	0.3511293	
MBD3	NA	0.35112292	
MMP24	NA	0.35110202	
SVOP	NA	0.3510936	
LKAAEAR1	NA	0.35108817	
ZNF569	NA	0.35103828	
HS3ST3A1	NA	0.35102585	
PIGO	NA	0.35099366	
DESI1	NA	0.35097536	
TMEM104	NA	0.35095516	
ACSF2	NA	0.35094884	
OLFML3	NA	0.35094434	
ATP2A1	NA	0.35093063	
RRAGB	NA	0.35083103	
STX4	NA	0.3508207	
DLL3	NA	0.35081443	
OTOP3	NA	0.3507853	
DSTYK	NA	0.3507639	
WWC1	NA	0.35072997	
SQLE	NA	0.35071924	
MS4A8	NA	0.35066658	
GFRA2	NA	0.35061687	
EHD2	NA	0.35061297	
RICTOR	NA	0.35061297	
HEATR1	NA	0.3506092	
DCHS2	NA	0.3505724	
ITGA10	NA	0.350552	
RS1	NA	0.3505423	
USP29	NA	0.35052237	
FCHO2	NA	0.35049567	
CMC4	NA	0.35049486	
HS2ST1	NA	0.35047084	
NATD1	NA	0.35043454	
HCRT	NA	0.35042435	
REPIN1	NA	0.35039714	
ACBD5	NA	0.35038066	
MEF2A	NA	0.35036606	
WDR73	NA	0.35025007	
LMO3	NA	0.35020602	
ZNF677	NA	0.3501847	
BNC1	NA	0.3501706	
RCC1	NA	0.35008603	
TDRD3	NA	0.3500801	
CCDC127	NA	0.35007295	
DERL2	NA	0.35004553	
CDH7	NA	0.3500354	
DAGLB	NA	0.3500329	
ICMT	NA	0.3500082	
NPRL3	NA	0.35000122	
TUBB8	NA	0.34999704	
GATAD1	NA	0.3499396	
CAPS2	NA	0.3499214	
PPP1R36	NA	0.34991145	
CCL15	NA	0.349898	
ZBTB48	NA	0.34988704	
NUPR2	NA	0.34986907	
IGHMBP2	NA	0.3498686	
TBC1D22B	NA	0.34986538	
RASSF6	NA	0.34984303	
ZNF789	NA	0.3498399	
HYKK	NA	0.34982058	
COPZ2	NA	0.34978163	
WNT2	NA	0.34973887	
ZSCAN23	NA	0.3497346	
NQO2	NA	0.3496832	
TLX1	NA	0.34966746	
TMEM102	NA	0.34966666	
DUSP13	NA	0.34965974	
SPACA5B	NA	0.3496156	
INTS2	NA	0.34954393	
C1orf141	NA	0.3495106	
PCDHGA12	NA	0.34944716	
SURF2	NA	0.34941453	
LSAMP	NA	0.34940076	
CACNG6	NA	0.3493984	
AOX1	NA	0.34938726	
PPME1	NA	0.34936324	
NCBP1	NA	0.34934515	
NR2E1	NA	0.34934202	
POLH	NA	0.34929037	
LYPD1	NA	0.34926873	
MAPK6	NA	0.34926707	
COL4A2	NA	0.34926173	
PCDH1	NA	0.34924072	
ESPNL	NA	0.3492263	
SMAD2	NA	0.3492121	
NOL3	NA	0.34919083	
SRXN1	NA	0.34917054	
ZNF184	NA	0.3491479	
ROCK2	NA	0.3491303	
MICOS13	NA	0.34912455	
WDR91	NA	0.34910366	
PDIA2	NA	0.34904006	
IGSF11	NA	0.34899545	
C4orf33	NA	0.34892425	
SWI5	NA	0.3489117	
TCP10L2	NA	0.34890825	
RELL1	NA	0.34890658	
DENND1A	NA	0.34882155	
FAXC	NA	0.34882113	
ADGRB3	NA	0.3488145	
DCAF1	NA	0.34880072	
RIPPLY2	NA	0.3487582	
NCAPD3	NA	0.3487001	
NAA38	NA	0.3486697	
VWA3B	NA	0.34866655	
NCAN	NA	0.3486447	
MATN1	NA	0.3486295	
SLC25A32	NA	0.34862542	
ARL2	NA	0.34862462	
ZNF30	NA	0.34861022	
ARMT1	NA	0.34860626	
MCM9	NA	0.34860188	
ZNF514	NA	0.34859988	
PRDM9	NA	0.34857768	
HTRA4	NA	0.34856018	
VWC2L	NA	0.34854007	
