gene_id,gene_name,meancov1k,meancov950,meancovNDR,meancov380_190,meanFFT950,meanFFTNDR,meanSL1k,meanSL950,meansimpson1k,TPM
ENSG00000164180.14,TMEM161B,0.9226349234580994,0.9292474508285522,0.7260131597518921,0.8123744845390319,0.0990415886044502,0.147477139532566,0.2996016025543213,0.2969361901283264,2.54107978,17.997
ENSG00000081189.16,MEF2C,0.7875492175420126,0.7839243710041046,0.8013429840405782,0.7600306421518326,0.0670786816626787,0.1008386301497618,0.2706277593970299,0.2730390752355258,2.498506616666667,25.927
ENSG00000153140.9,CETN3,0.8998836278915405,0.9057614058256148,0.4401210471987724,0.6832402497529984,0.1078810077160596,0.1021059099584817,0.2909746617078781,0.2872570157051086,2.6979285,24.683
ENSG00000176055.10,MBLAC2,1.0837781429290771,1.058275580406189,0.6461521983146667,0.898103654384613,0.0725926980376243,0.133491650223732,0.3570057451725006,0.3651452362537384,2.7237782,9.39
ENSG00000113356.13,POLR3G,1.0827306509017944,1.05755877494812,0.6527853608131409,0.9183971285820008,0.0548160076141357,0.1062726452946662,0.3698630034923553,0.3810526430606842,2.7077818,3.099
ENSG00000176018.13,LYSMD3,0.8365047176678976,0.8375548124313354,0.5887684027353922,0.7647770841916403,0.0501978968580563,0.0711204955975214,0.3375190794467926,0.3345138529936473,2.7511692,44.865
ENSG00000164199.18,ADGRV1,0.999957710504532,1.0094168186187744,1.0060621798038485,1.171565294265747,0.160143494606018,0.2059403508901596,0.2028322666883468,0.1977223381400108,2.53153645,9.723
ENSG00000113369.9,ARRDC3,0.5972564220428467,0.596115231513977,0.3319515287876129,0.5406416058540344,0.07511967420578,0.0959018990397453,0.3843648135662079,0.3869863152503967,2.601927,54.447
ENSG00000175745.14,NR2F1,1.2926568984985352,1.2942564487457275,1.3117923140525818,1.3282570242881775,0.2045855522155761,0.2247556447982788,0.2609417289495468,0.2618553042411804,2.66234505,1.261
ENSG00000113391.19,FAM172A,0.8937695026397705,0.8928605169057846,0.8877543359994888,0.9212819188833236,0.0692153121344745,0.0682276180014014,0.3259113729000091,0.3270138427615165,2.6341007750000003,29.144
ENSG00000185261.14,KIAA0825,1.0516622066497805,1.062779426574707,0.7529927492141724,1.166968822479248,0.0547157153487205,0.0970208942890167,0.2315978407859802,0.2313432842493057,2.7960613,5.209
ENSG00000133302.13,SLF1,1.0442415475845337,1.0572305917739868,0.7662438154220581,1.0816024541854858,0.0587799474596977,0.0637677013874054,0.2420856654644012,0.2395437210798263,2.7994533,11.939
ENSG00000175471.19,MCTP1,1.095739221572876,1.11061589717865,1.2198587656021118,1.2114322543144227,0.073202446475625,0.0984193239361047,0.2511149138212204,0.2455898880958557,2.45431944,7.428
ENSG00000153347.10,FAM81B,1.2024133205413818,1.2024650573730469,1.1970579624176023,1.0964285135269165,0.0878985971212387,0.0721095353364944,0.2275769710540771,0.2292545735836029,2.4204957,1.86
ENSG00000198677.12,TTC37,0.9505466222763062,0.940412163734436,0.4943055212497711,0.8016815185546875,0.0601841285824775,0.0648010224103927,0.2813765108585357,0.2827004194259643,2.726936,135.609
ENSG00000164291.17,ARSK,0.9442789852619172,0.9432767629623412,0.5229558497667313,0.7734721899032593,0.0336999911814928,0.0792859680950641,0.2848671078681946,0.2878845632076263,2.68872985,14.045
ENSG00000175449.14,RFESD,0.9348511099815368,0.9448444545269012,0.8621756434440613,0.8370125591754913,0.1064236462116241,0.0810670666396617,0.3401748836040497,0.3333240896463394,2.68114065,2.546
ENSG00000145757.16,SPATA9,1.2005161046981812,1.2031702995300293,1.315600872039795,1.340586543083191,0.0296034403145313,0.0417472161352634,0.2421185374259948,0.2381578981876373,2.2926157,1.448
ENSG00000164292.13,RHOBTB3,1.0963938633600872,1.1053200165430703,1.1472118099530535,1.101195474465688,0.0969255194067955,0.0816077850759029,0.2233555068572362,0.2292809585730234,2.649025033333333,128.055
ENSG00000173221.14,GLRX,0.9401329159736632,0.9350909888744354,0.6347875893115997,0.8452392965555191,0.0199239100329577,0.1238700114190578,0.3149398937821388,0.321369506418705,2.6138238,48.82
ENSG00000118985.16,ELL2,0.9850630760192872,0.981802463531494,0.5899681448936462,0.8186923861503601,0.1076451614499092,0.1542984098196029,0.3184855282306671,0.3206650912761688,2.8804114,107.99
ENSG00000175426.11,PCSK1,1.3384663462638855,1.3391358852386477,1.3831504583358765,1.34560889005661,0.2454367652535438,0.2433115332387387,0.2105821073055267,0.2085123285651207,2.44023895,0.669
ENSG00000153113.24,CAST,0.9890350500742594,0.9869685769081116,0.9539075096448264,0.9778167853752772,0.0789071197311083,0.1006549140438437,0.3006901778280735,0.2993098559478919,2.5601684083333334,68.7
ENSG00000164307.13,ERAP1,0.9795156419277192,0.977689802646637,0.9778845310211182,0.908316731452942,0.0817865990102291,0.1694687083363533,0.3385224938392639,0.3314706981182098,2.8248787,12.276
ENSG00000164308.17,ERAP2,1.0577258169651031,1.0545410215854645,0.7409097403287888,0.9286829829216005,0.2056972086429596,0.213598147034645,0.2561990804970264,0.2513545230031013,2.54262005,18.086
ENSG00000113441.16,LNPEP,1.0272762179374697,1.0342471301555634,0.7806485891342163,0.8460869789123535,0.0971117904409766,0.0976474299095571,0.2733503058552742,0.2698618546128273,2.72680115,74.115
ENSG00000145721.12,LIX1,1.1340378522872925,1.1246178150177002,1.1095856428146362,1.0491243600845337,0.1767445802688598,0.1600467413663864,0.261838436126709,0.2638483941555023,2.415289,0.036
ENSG00000058729.11,RIOK2,0.8432367642720541,0.8418299754460653,0.7867052356402079,0.8119625250498453,0.0542175956070423,0.0614102321366469,0.2755079120397568,0.2754825949668884,2.61155,25.283
ENSG00000174136.13,RGMB,1.1943542957305908,1.206417739391327,0.9872127175331116,1.1703077256679535,0.1111683566123247,0.107997016981244,0.2569319307804107,0.261735200881958,2.78474175,182.273
ENSG00000153922.11,CHD1,0.650023341178894,0.6450502276420593,0.6238701343536377,0.632965087890625,0.0155947962775826,0.0564730800688266,0.3382789194583893,0.3566879034042358,2.5204375,61.91
ENSG00000174132.9,FAM174A,1.1323997974395752,1.1374318599700928,0.8010797500610352,0.996352195739746,0.1403854936361313,0.2706613838672638,0.2938931286334991,0.2775590419769287,2.7753906,33.624
ENSG00000113532.13,ST8SIA4,1.2931343913078308,1.301429271697998,1.309105098247528,1.342402696609497,0.0444578845053911,0.0705871470272541,0.2415672093629837,0.2399416267871856,2.4347355000000004,8.222
ENSG00000173930.9,SLCO4C1,1.432458758354187,1.4440850019454956,1.6172198057174685,1.7109920978546145,0.2368229627609253,0.3202736973762512,0.2849673330783844,0.2843537330627441,2.5355728,0.079
ENSG00000145730.20,PAM,1.0473695635795592,1.0600997805595398,1.1989643931388856,1.179202103614807,0.1668093979358673,0.2206362038850784,0.2210664272308349,0.2152049303054809,2.50746446,12.435
ENSG00000145723.17,GIN1,0.8694067895412445,0.8634515702724457,0.6648539900779724,0.8445897996425629,0.0283761331811547,0.1422075182199478,0.3271397054195404,0.3302405029535293,2.5971017,12.753
ENSG00000145725.20,PPIP5K2,0.8637427806854248,0.8676661729812623,0.6103540897369385,0.7561233043670654,0.0464040353894233,0.1237428657710552,0.29530149102211,0.2985893487930298,2.5031841800000003,56.159
ENSG00000112874.10,NUDT12,1.2031104564666748,1.1896305084228516,1.18881356716156,1.2029850482940674,0.0350837521255016,0.1124398559331893,0.285509318113327,0.2863568067550659,2.5290346,43.967
ENSG00000184349.13,EFNA5,1.5729175806045532,1.58523690700531,1.552619457244873,1.5737696886062622,0.2078693658113479,0.2040929198265075,0.2079918086528778,0.2088607549667358,2.555033,1.105
ENSG00000145743.17,FBXL17,1.0445892214775083,1.04210631052653,1.0503283739089966,1.078704655170441,0.091328357035915,0.1482973992824554,0.2679204940795898,0.2718427379926045,2.6186776000000003,11.667
ENSG00000151422.13,FER,0.9378516475359598,0.9459761579831442,0.8681288361549377,0.9755544265111288,0.0914354274670283,0.1102617507179578,0.2602651516596476,0.261276826262474,2.3834235666666665,11.778
ENSG00000198961.10,PJA2,0.8719461858272552,0.8796869814395905,0.718647912144661,0.8162067234516144,0.0785379074513912,0.0743938460946083,0.272278368473053,0.2717516273260116,2.615366,172.203
ENSG00000112893.9,MAN2A1,0.894996702671051,0.8936164975166321,0.5481537580490112,0.7425088286399841,0.0560794882476329,0.1490891426801681,0.2546728849411011,0.2457002401351928,2.9396086,29.705
ENSG00000186952.15,TMEM232,1.0250228643417358,1.0257441997528076,0.6919839382171631,0.8981353044509888,0.1827394515275955,0.1728187203407287,0.258649080991745,0.2491039484739303,2.5719645,1.214
ENSG00000164209.17,SLC25A46,0.9137572795152664,0.9148958921432496,0.7461313903331757,0.9001066088676453,0.1170496065169572,0.1574658304452896,0.2849252708256244,0.2798752523958683,2.62613755,27.726
ENSG00000134987.11,WDR36,0.9629498322804768,0.9642785986264548,1.0118399063746135,0.9370241165161132,0.0652322471141815,0.147456906735897,0.2870534261067708,0.2906648218631744,2.484800233333333,54.136
ENSG00000152495.11,CAMK4,1.4190680384635923,1.4362388849258425,1.8176422119140625,1.6656162738800049,0.2057338058948516,0.278556115925312,0.2284653633832931,0.229685977101326,2.58055885,0.329
ENSG00000164211.13,STARD4,1.1690211057662965,1.181911301612854,1.3502627849578857,1.2151042222976685,0.0736135512590408,0.0875582173466682,0.2561587274074554,0.2520069360733032,2.73740678,2.614
ENSG00000134986.14,NREP,0.9594999055067698,0.9661614298820496,0.9085546533266704,0.9660829305648804,0.0282515875684718,0.060643900030603,0.2145405635237693,0.2145922556519508,2.7071447833333337,67.891
ENSG00000129595.14,EPB41L4A,1.4741066694259644,1.4865210056304932,1.737346649169922,1.8112071752548216,0.2306538373231887,0.3991633653640747,0.1742919385433197,0.1734693944454193,2.6747322,14.374
ENSG00000134982.17,APC,0.8989281256993612,0.9040198723475138,0.816064864397049,0.923800806204478,0.0516228365401426,0.0860440383354822,0.2962721387545268,0.2996914784113566,2.5958287666666666,44.806
ENSG00000153037.15,SRP19,0.9009779890378316,0.8937898476918539,0.5923101107279459,0.8432144323984782,0.0416042047242323,0.0925937121113141,0.3774122297763824,0.3907923698425293,2.6890085666666668,56.849
ENSG00000129625.13,REEP5,1.1323524713516235,1.1346379518508911,0.8783256411552429,0.9637331366539,0.1334773004055023,0.1744827181100845,0.237795278429985,0.2345058619976043,2.8785858,149.364
ENSG00000172795.17,DCP2,0.7941613793373108,0.7925658623377482,0.4169240693251292,0.627240002155304,0.1375127484401067,0.1120420595010121,0.261592964331309,0.2614605625470479,2.7494032333333336,20.915
ENSG00000171444.18,MCC,1.128544290860494,1.1290219227472942,1.303072969118754,1.2484791278839111,0.0962704742948214,0.1658507585525512,0.2252088338136673,0.2223187436660131,2.5629292333333336,14.985
ENSG00000047188.16,YTHDC2,0.9824230372905732,0.9882135689258577,0.8684208393096924,0.9174521565437316,0.1817986518144607,0.0601082351058721,0.2889156639575958,0.2759234458208084,2.6648538,81.337
ENSG00000080709.16,KCNN2,1.4450031518936155,1.4525567293167114,1.394504725933075,1.431744933128357,0.0606132494285702,0.0465029831975698,0.225707434117794,0.2321134582161903,2.5754051,4.484
ENSG00000152503.10,TRIM36,1.2733702421188355,1.2794034481048584,1.125623619556427,1.2286161303520202,0.1086227431893348,0.1682031527161598,0.2535498768091201,0.2467933505773544,2.69646022,49.313
ENSG00000164219.10,PGGT1B,0.9228492975234984,0.9235406816005708,0.8212728798389435,0.9596735239028932,0.113296341150999,0.1409586668014526,0.3090097606182098,0.3033398538827896,2.6075799,36.6
ENSG00000164221.13,CCDC112,0.8740456302960714,0.8706554969151815,0.6078046063582102,0.8003001014391581,0.0531318373978138,0.0689316391944885,0.2668166557947795,0.2647730807463328,2.7792797,25.674
ENSG00000145780.8,FEM1C,0.8551774024963379,0.8529885411262512,0.4076580703258514,0.5373363494873047,0.0682931914925575,0.0604667700827121,0.3546666800975799,0.3456090688705444,2.7394795,58.393
ENSG00000134970.14,TMED7,0.8140964508056641,0.8184850811958313,0.6280177235603333,0.6896305680274963,0.0300403200089931,0.0062413625419139,0.3377659618854522,0.3370786607265472,2.7868075,98.793
ENSG00000129596.5,CDO1,1.4310617446899414,1.4330146312713623,1.672882914543152,1.6742569208145142,0.2550958096981048,0.3781744241714477,0.1879781484603881,0.1810747683048248,2.5581987,5.758
ENSG00000145782.13,ATG12,0.9611163139343262,0.9531230330467224,0.598224937915802,0.6577120423316956,0.1617554724216461,0.0908702984452247,0.3726851940155029,0.3652392923831939,2.7539496,23.141
ENSG00000177879.17,AP3S1,0.9611497521400452,0.9661892652511596,0.6619181036949158,0.8320943713188171,0.1905704736709594,0.0657451525330543,0.3355555534362793,0.331807792186737,2.7998629,24.397
ENSG00000145781.9,COMMD10,1.009911835193634,1.0009686946868896,0.9473521113395692,1.0150586366653442,0.190769113600254,0.1263654828071594,0.3067227005958557,0.2981093823909759,2.77855075,26.198
ENSG00000092421.17,SEMA6A,1.066336711247762,1.0658232867717743,0.9534092545509338,1.062758892774582,0.0930625461041927,0.0978072366366783,0.247071124613285,0.2507009282708168,2.4748518833333333,27.969
ENSG00000169570.10,DTWD2,0.9089253544807434,0.913059502840042,0.8607899844646454,1.03507599234581,0.1516472771763801,0.1534629911184311,0.324480652809143,0.3231231272220611,2.5953403,10.691
ENSG00000172869.14,DMXL1,0.7591021656990051,0.7613965272903442,0.7899422446886698,0.7959573268890381,0.0634785083432992,0.1177128752072652,0.2912610570589701,0.2937822937965393,2.8466386,123.575
ENSG00000145779.8,TNFAIP8,1.0603623509407043,1.066277027130127,1.002008283138275,1.0112757921218871,0.1121730029582977,0.0882688265293836,0.2793812453746795,0.2754137337207794,2.54009668,1.467
ENSG00000133835.17,HSD17B4,0.9131203055381776,0.9129328966140748,0.8496922135353089,0.9209032177925108,0.0608188889920711,0.1696505054831504,0.2708902418613433,0.2688160240650177,2.5371363,414.434
ENSG00000184838.15,PRR16,1.239937702814738,1.239218274752299,1.5134450594584148,1.378363291422526,0.0800572546819845,0.0986167713999748,0.2195251435041427,0.2166829059521357,2.5861115333333333,14.958
ENSG00000151304.6,SRFBP1,0.8867442607879639,0.8695105910301208,0.5717883706092834,0.7915153503417969,0.1078300178050994,0.1735536754131317,0.2805429995059967,0.2725060880184173,2.6820302,54.844
ENSG00000113083.15,LOX,1.317691961924235,1.323880672454834,1.3778186241785686,1.4138462940851848,0.2177392443021138,0.1962359845638275,0.2340430170297622,0.2294377982616424,2.6511426,32.057
ENSG00000064692.20,SNCAIP,1.3953609466552734,1.401259183883667,1.4454917907714844,1.6219433546066284,0.1907257810235023,0.1907018348574638,0.1975189745426178,0.2042509987950325,2.57485915,0.323
ENSG00000205302.7,SNX2,0.91811207930247,0.921341359615326,0.8975827693939209,0.9443421761194865,0.0768202592929204,0.0456986706703901,0.2462591032187144,0.2446841796239217,2.7656698,37.412
ENSG00000064652.11,SNX24,1.1582817633946736,1.172470490137736,1.254238247871399,1.3487503131230671,0.0217962252597014,0.0810217385490735,0.2338537474473317,0.232462853193283,2.7790303,4.153
ENSG00000168938.6,PPIC,1.3158351182937622,1.3378649950027466,1.593534231185913,1.5024864673614502,0.1050002500414848,0.06119005382061,0.2220916599035263,0.2247596085071563,2.671489,16.396
ENSG00000168944.17,CEP120,0.8748524188995361,0.8731701970100403,1.1107807159423828,1.0027140378952026,0.0986503660678863,0.1617203205823898,0.2587719261646271,0.257540613412857,2.7779052,17.563
ENSG00000151292.17,CSNK1G3,0.8216298392840794,0.8238565666334969,0.7346042820385524,0.7621393544333321,0.0567807954336915,0.0763077666716916,0.3249613429818834,0.327372921364648,2.5746384428571427,41.551
ENSG00000168916.15,ZNF608,0.9969940185546876,0.9978232979774476,0.9458922892808914,1.025083810091019,0.086130291223526,0.1039097849279642,0.2593859992921352,0.2568523623049259,2.58170765,8.609
ENSG00000164904.18,ALDH7A1,1.0582502285639446,1.048983812332153,0.9155329068501792,0.9676822423934937,0.125182328124841,0.2018657773733139,0.2544001539548238,0.2571877737840016,2.525103866666667,29.475
ENSG00000164902.14,PHAX,0.9485135674476624,0.9481898546218872,0.7299491763114929,1.0095398426055908,0.0681139230728149,0.1350015252828598,0.3044354915618896,0.2913223206996918,2.7161174,36.616
ENSG00000113368.12,LMNB1,0.9015116691589355,0.8998163640499115,0.6985376179218292,0.7975380122661591,0.03752535674721,0.0332118198275566,0.3077811002731323,0.3040766566991806,2.8746127,28.552
ENSG00000164241.13,C5orf63,0.9338279962539672,0.9380667805671692,0.9027356505393982,0.9191362261772156,0.0688715875148773,0.1380262672901153,0.2083333283662796,0.2104499340057373,2.4405308,5.23
ENSG00000145794.17,MEGF10,1.2569620907306671,1.2645908296108246,1.3360644578933716,1.3887198567390442,0.1866529285907745,0.3106422051787376,0.2094008326530456,0.2125111185014248,2.425977175,3.446
ENSG00000164244.21,PRRC1,0.9382721384366354,0.9390477538108826,0.8123253583908081,0.9753900369008384,0.1091634929180145,0.1751357565323511,0.3002004126707713,0.3011948068936665,2.8391212,99.44
ENSG00000064651.14,SLC12A2,1.1057663559913635,1.1161088347434998,0.9446910321712494,1.174789309501648,0.0468125119805336,0.0852175652980804,0.2679789662361145,0.2662402838468551,2.8737818500000003,147.698
ENSG00000138829.12,FBN2,1.5899125337600708,1.5958455801010132,1.6541061004002888,1.6250452200571697,0.1741007169087728,0.2799224356810252,0.1956465194622675,0.1937391807635625,2.619458266666667,0.412
ENSG00000113396.13,SLC27A6,1.3776952425638835,1.389572024345398,1.4112162590026855,1.5059189001719158,0.2241756518681844,0.1483216484387715,0.184597576657931,0.1823313484589258,2.5656981,1.782
ENSG00000066583.12,ISOC1,1.147155523300171,1.1584129333496094,0.9116625189781188,1.1281191110610962,0.0726734325289726,0.1212126463651657,0.2307692319154739,0.2140350937843322,2.851193,58.708
ENSG00000145808.10,ADAMTS19,1.3207563161849976,1.3108261823654177,1.543577790260315,1.4837990999221802,0.022434776648879,0.0666459202766418,0.1794871836900711,0.182767629623413,2.5752153,0.055
ENSG00000198108.4,CHSY3,1.5590457916259766,1.5702637434005735,1.3745094537734983,1.4350165128707886,0.1274901926517486,0.1562272608280182,0.2016316950321197,0.1995133757591247,2.743453,1.76
ENSG00000169567.13,HINT1,0.93472221493721,0.9353851675987244,0.7505730986595154,0.8246255815029144,0.1145295687019825,0.1651341542601585,0.2884705364704132,0.288584291934967,2.6816793,639.099
ENSG00000186687.16,LYRM7,0.7915051976839701,0.7931017478307089,0.5192840695381165,0.6749276916186014,0.0199162817249695,0.0628785838683446,0.3104984859625498,0.3124615351359049,2.734519,14.728
ENSG00000158985.14,CDC42SE2,0.9655797084172568,0.9734133879343668,0.8706834514935812,0.9903932412465414,0.213875263929367,0.2054323653380076,0.2458246449629465,0.2443246493736902,2.8663063666666666,182.331
ENSG00000158987.22,RAPGEF6,0.6501877989087786,0.6520600404058184,0.522883687700544,0.5642987659999302,0.025550008884498,0.0651481790202004,0.2957283215863364,0.2932702345507486,2.643296371428572,46.92
ENSG00000217128.12,FNIP1,0.8408292531967163,0.850917398929596,0.5288280347983042,0.7296309868494669,0.1294265339771906,0.0772229209542274,0.3196172813574473,0.322008599837621,2.757395966666666,38.714
ENSG00000164398.15,ACSL6,1.329128336906433,1.3304600477218629,1.3639344930648805,1.352795672416687,0.1041964314877987,0.1447136685252189,0.1933092832565307,0.1936376750469207,2.61682568,0.101
ENSG00000072682.19,P4HA2,1.2648175954818726,1.2591979205608368,1.1174227446317673,1.268058329820633,0.1842584125697612,0.1500321719795465,0.2876856029033661,0.2888996377587318,2.68583365,10.142
ENSG00000131435.13,PDLIM4,1.322567343711853,1.3199647665023804,1.0625371932983398,1.2519155740737915,0.1057526841759681,0.0554030872881412,0.2141421362757682,0.2126378193497657,2.4433894,1.729
ENSG00000197208.6,SLC22A4,1.0851161479949951,1.0923556089401243,0.9436854720115662,1.0755980014801023,0.0887021198868751,0.0422338880598545,0.2628487646579742,0.2641221284866333,2.761043,4.039
ENSG00000197375.13,SLC22A5,0.9479638636112212,0.960643857717514,1.012961745262146,0.9864915311336516,0.0710737481713295,0.0864698812365531,0.3052686601877212,0.3061996251344681,2.6920011500000003,37.129
ENSG00000125347.14,IRF1,0.8112657268842062,0.8084550897280375,0.6831657985846201,0.7256131370862325,0.043634553750356,0.0568858534097671,0.2708078821500142,0.2684912085533142,2.856657,6.106
ENSG00000113522.14,RAD50,0.7835875153541565,0.7743345697720846,0.7177786231040955,0.7648011048634847,0.1031932979822158,0.122960081944863,0.2760832011699676,0.2692680160204569,2.504336233333333,165.663
ENSG00000131437.16,KIF3A,0.8887897729873657,0.8877713978290558,0.655105471611023,0.7760967016220093,0.1130713671445846,0.0736064910888671,0.2376885190606117,0.2291172444820404,2.7658183,25.153
ENSG00000164403.15,SHROOM1,1.228951136271159,1.2348080078760784,1.2568440834681194,1.2159595886866252,0.0764152655998865,0.0899688154458999,0.2545927514632543,0.2514042804638545,2.7071447333333336,11.443
ENSG00000164404.8,GDF9,0.8683920800685883,0.8701896071434021,0.7900700569152832,0.912277340888977,0.0915941596031189,0.1411566697061061,0.3210749626159668,0.3194888979196548,2.69116715,3.937
ENSG00000164405.11,UQCRQ,0.8767913778622946,0.8748042583465576,0.454755574464798,0.7804545958836874,0.0863665541013081,0.06340059141318,0.3227332234382629,0.3221986492474873,2.7120915666666665,121.392
ENSG00000164406.8,LEAP2,0.9567726254463196,0.9704492688179016,0.8479935526847839,0.9462710022926332,0.0748916193842887,0.1063850298523902,0.261560708284378,0.2610619366168976,2.4853008,40.179
ENSG00000072364.13,AFF4,0.8355526328086853,0.8461304903030396,0.5715777575969696,0.8213552832603455,0.0131348608992993,0.0450432989746332,0.3047266453504562,0.3056512176990509,2.88777285,145.108
ENSG00000155329.12,ZCCHC10,0.8126679573740277,0.7922216653823853,0.5480546951293945,0.7746840289660862,0.0208890222545181,0.1018959965024675,0.3605648790087019,0.351394453219005,2.704494057142857,11.36
ENSG00000170606.15,HSPA4,0.7850015163421631,0.7868481278419495,0.5018904805183411,0.6639471650123596,0.1321640014648437,0.174411341547966,0.3030973374843597,0.3130841255187988,2.7347105,118.403
ENSG00000113583.8,C5orf15,0.9115792512893676,0.9257959723472596,0.5805908441543579,0.7486377954483032,0.0443473942577838,0.0656699612736702,0.2718600928783417,0.2662337720394134,2.5771601,149.58
ENSG00000213585.11,VDAC1,0.9654690027236938,0.9662126302719116,0.840172270933787,0.8772213657697042,0.0865139290690422,0.0975485791762669,0.2330141315857569,0.2295160790284474,2.8796928000000004,345.312
ENSG00000081059.20,TCF7,1.0380031211035592,1.041900634765625,1.0004364677837916,1.0065248608589172,0.0737258919647761,0.0850981649543557,0.2481830162661416,0.2501497098377773,2.6176554000000003,4.566
ENSG00000113558.19,SKP1,0.8311772545178732,0.8337374130884806,0.7332040866216024,0.823717455069224,0.0498581727345784,0.0903541619578997,0.3204955061276753,0.3205527762571971,2.795229433333333,209.506
ENSG00000113575.10,PPP2CA,0.7174155712127686,0.719454288482666,0.5073508024215698,0.5759474635124207,0.0893432050943374,0.1052377894520759,0.2729468643665313,0.2646310329437256,2.910038,205.297
ENSG00000006837.12,CDKL3,0.7186728417873383,0.7156178802251816,0.5237256810069084,0.6471989303827286,0.0652633188292384,0.1054656999185681,0.3164777047932148,0.3168969005346298,2.682531425,2.677
ENSG00000119048.8,UBE2B,0.623099684715271,0.6271167397499084,0.5942443609237671,0.6029495000839233,0.032585222274065,0.0152970142662525,0.3098591566085815,0.310850441455841,2.8638663,47.813
ENSG00000237190.4,CDKN2AIPNL,0.8674431443214417,0.8633719682693481,0.6198765635490417,0.8415523171424866,0.0585749335587024,0.150701493024826,0.264448344707489,0.2659175992012024,2.6442664,74.688
ENSG00000043143.20,JADE2,1.0117795318365097,1.006478488445282,0.9280513375997544,1.0439385324716568,0.1097234785556793,0.117886658757925,0.2770872302353382,0.2808080911636352,2.77312915,5.972
ENSG00000152700.14,SAR1B,0.8348981142044067,0.8323859125375748,0.6859111338853836,0.7680651098489761,0.0803133836016058,0.1257020160555839,0.3416553065180778,0.3431615903973579,2.559229975,128.45
ENSG00000113615.13,SEC24A,0.7632698714733124,0.7661217451095581,0.5633719861507416,0.8028128743171692,0.0520304609090089,0.033455635420978,0.3286315053701401,0.3341165632009506,2.69333005,44.431
ENSG00000164615.6,CAMLG,0.8297611176967621,0.8182730376720428,0.4677139222621918,0.6382000744342804,0.0591084267944097,0.0204166183248162,0.3138992488384247,0.3052853792905807,2.7799329,55.707
ENSG00000145833.16,DDX46,0.8538216352462769,0.8569799363613129,0.5019034147262573,0.7648773193359375,0.0640873461961746,0.1148117594420909,0.4025065451860428,0.4080478399991989,2.70482275,70.961
ENSG00000181904.9,C5orf24,0.8102876394987106,0.809529185295105,0.7490769773721695,0.766689345240593,0.0535568008199334,0.0819101585075259,0.3034841865301132,0.2977239862084389,2.565624,140.494
ENSG00000113621.15,TXNDC15,0.840923398733139,0.8420392870903015,0.8230228424072266,0.844108521938324,0.0594857688993215,0.1450572162866592,0.3727244138717651,0.3698318302631378,2.650008,47.742
ENSG00000132570.15,PCBD2,0.7445979714393616,0.7357078194618225,0.7781477272510529,0.8964434862136841,0.0511853229254484,0.09232172742486,0.2984116524457931,0.2838317006826401,2.8954831,26.194
ENSG00000069011.16,PITX1,1.4646896123886108,1.466145157814026,1.4127179980278015,1.452949285507202,0.088364940136671,0.0737941516563296,0.1798330843448639,0.1808062866330146,2.71091215,2.767
ENSG00000255833.2,TIFAB,1.1725473403930664,1.1767756938934326,1.036475419998169,1.1592830419540403,0.1248091235756874,0.2238230854272842,0.2331113219261169,0.2265469133853912,2.312038,0.371
ENSG00000145824.13,CXCL14,1.3480129837989807,1.359326422214508,1.5754631757736206,1.5633832216262815,0.1336720064282417,0.1976736597716808,0.2039818316698074,0.2039240151643753,2.4161798,23.112
ENSG00000145826.9,LECT2,0.6907633543014526,0.6984419226646423,0.6486919820308685,0.696416974067688,0.0373539570719003,0.0620751082897186,0.2332155406475067,0.2376599609851837,2.3101137,0.0
ENSG00000120708.17,TGFBI,1.181911786397298,1.186879555384318,1.316660761833191,1.2872105836868286,0.1496231257915496,0.199921449025472,0.2339355697234471,0.2316987613836924,2.4536697666666663,19.822
ENSG00000113658.18,SMAD5,0.9495559930801392,0.9588096737861632,0.9883522987365724,1.0324199497699738,0.047269120812416,0.1000058948993682,0.2057393317421277,0.2038895934820175,2.737755016666666,85.695
ENSG00000152377.14,SPOCK1,1.200020968914032,1.202042281627655,1.329293966293335,1.2208543717861176,0.1286899410188198,0.138664174824953,0.2014870569109916,0.2016051113605499,2.6685556,675.952
ENSG00000146021.15,KLHL3,1.053125113248825,1.0486389696598053,0.94407619535923,0.9177009463310242,0.1099747130647301,0.1282916287891566,0.2237379476428032,0.2268149890005588,2.42150515,4.494
ENSG00000120729.10,MYOT,0.7692883412043253,0.770175019900004,0.8133412798245748,0.8178879221280416,0.0966270864009857,0.0792989457647005,0.2489496767520904,0.2460312594970067,2.2517777,2.979
ENSG00000031003.10,FAM13B,0.8200501948595047,0.8210689127445221,0.59896220266819,0.7643561810255051,0.11125298589468,0.0827422887086868,0.3002904579043388,0.3036036267876625,2.6691552750000005,47.479
ENSG00000061492.12,WNT8A,1.1741977135340371,1.1614282925923665,1.2504442930221558,1.1531633138656616,0.2323296467463175,0.183842788139979,0.2023967951536178,0.2022559493780136,2.3168143333333333,0.0
ENSG00000112981.5,NME5,0.8501872420310974,0.8419143557548523,0.8086016774177551,0.9064913988113404,0.1506276577711105,0.2178345769643783,0.267226904630661,0.2671480178833008,2.5840921,10.086
ENSG00000112983.18,BRD8,0.7099686861038208,0.7093572020530701,0.4880038499832153,0.6071929931640625,0.0595926903188228,0.0258350037038326,0.3660933673381805,0.3583959937095642,2.6275818,69.759
